id do Tweet,link permanente do Tweet,texto do Tweet,horário,impressões,interações,taxa de envolvimento,retweets,respostas,favoritos,cliques no perfil do usuário:,cliques no URL,cliques em hashtags:,expansões de detalhes:,cliques no link permanente,aberturas de aplicativos,instalações de aplicativo:,seguiram,Tweet enviado por e-mail,número de telefone discado,visualizações da mídia,engajamentos com mídia,impressões promovido(a)(s),interações promovido(a)(s),taxa de envolvimento promovido(a)(s),retweets promovido(a)(s),respostas promovido(a)(s),favoritos promovido(a)(s),cliques no perfil do usuário: promovido(a)(s),cliques no URL promovido(a)(s),cliques em hashtags: promovido(a)(s),expansões de detalhes: promovido(a)(s),cliques no link permanente promovido(a)(s),aberturas de aplicativos promovido(a)(s),instalações de aplicativo: promovido(a)(s),seguiram promovido(a)(s),Tweet enviado por e-mail promovido(a)(s),número de telefone discado promovido(a)(s),visualizações da mídia promovido(a)(s),engajamentos com mídia promovido(a)(s)
987356100583481344,https://twitter.com/camaradeputados/status/987356100583481344,"@MarinaLambo Caso queira acompanhar a tramitação do projeto, cadastre seu e-mail e receba as informações em tempo real. Veja a matéria: Rações para cães e gatos poderão ficar isentas de alguns tributos - https://t.co/9CmGLoM5yZ",2018-04-20 15:43 +0000,183.0,1.0,546448087431694,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
987365338198224896,https://twitter.com/camaradeputados/status/987365338198224896,Comissão de Defesa do Consumidor aprovou proposta que inclui entre os direitos do usuário de telecomunicações o de não ser cobrado por serviço de dados em roaming internacional cuja ativação não tenha sido prévia e expressamente por ele autorizada. https://t.co/0b6U8CgeUy,2018-04-20 16:20 +0000,5988.0,20.0,3.34E+21,4.0,0.0,12.0,2.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
987373704429613058,https://twitter.com/camaradeputados/status/987373704429613058,"Projeto de Lei aprovado estabelece como abusiva a cláusula de fidelização nos contratos de prestação de serviços. Segundo o texto, serão nulas de pleno direito as cláusulas que fixem multas em caso de cancelamento antecipado do contrato. https://t.co/24aLfiFzgE #Consumidor",2018-04-20 16:53 +0000,11007.0,152.0,1.38E+20,21.0,5.0,51.0,4.0,54.0,13.0,4.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
987393925139894272,https://twitter.com/camaradeputados/status/987393925139894272,"A Comissão de Seguridade Social e Família aprovou proposta que visa estimular a monitoria voluntária para educandos em espaços comunitários, como bibliotecas e organizações da sociedade. https://t.co/wHINlgwDKr",2018-04-20 18:13 +0000,6884.0,19.0,2.76E+21,1.0,1.0,9.0,5.0,2.0,0.0,1.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
987397912383586305,https://twitter.com/camaradeputados/status/987397912383586305,"@UbqFinance A Comissão de Seguridade Social e Família é uma comissão permanente da Câmara Federal. Ela aprecia projetos de lei que afetam pelo menos quatro áreas de administração pública do Brasil: Saúde, Previdência Social, Assistência Social e Família. Saiba mais: https://t.co/QEIXsP3DHJ",2018-04-20 18:29 +0000,89.0,3.0,3.37E+21,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
987405200947339264,https://twitter.com/camaradeputados/status/987405200947339264,As pequenas indústrias que adotarem práticas de gestão ambiental poderão pagar alíquotas do Simples Nacional (sistema de tributação diferenciado) reduzidas. A proposta foi aprovada pela Comissão de Meio Ambiente e Desenvolvimento Sustentável. https://t.co/tn7u0wqZ17,2018-04-20 18:58 +0000,5967.0,25.0,4.19E+20,4.0,1.0,11.0,1.0,6.0,0.0,2.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
987416588696674306,https://twitter.com/camaradeputados/status/987416588696674306,"A Comissão de Trabalho, de Administração e Serviço Público (@ctasp) aprovou prazo de três dias, após decisão judicial ou acordo coletivo, para a emissão de documento para saque de dívida trabalhista. Atualmente, a legislação não prevê tempo para isso. https://t.co/NRWpNpqBCS",2018-04-20 19:43 +0000,6644.0,28.0,4.21E+20,2.0,5.0,8.0,3.0,1.0,0.0,9.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
988411677900230658,https://twitter.com/camaradeputados/status/988411677900230658,"Congresso recebe MP que altera lei dos agentes comunitários de saúde. O novo texto, de acordo com o governo, assegura direitos e competências dos agentes e a autonomia dos entes federativos. https://t.co/fdQG4MUayC #Saúde",2018-04-23 13:38 +0000,5844.0,36.0,6.16E+20,1.0,1.0,6.0,5.0,15.0,3.0,5.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
988471636289564674,https://twitter.com/camaradeputados/status/988471636289564674,Câmara faz sessão solene em homenagem aos 58 anos de Brasília https://t.co/fbvKoSuKB3,2018-04-23 17:36 +0000,6897.0,23.0,3.33E+20,3.0,3.0,12.0,3.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
988486705576636416,https://twitter.com/camaradeputados/status/988486705576636416,Sexta (27) é o último dia para professores do 5º ao 9º ano se inscreverem no Eleitor Mirim.  Os interessados devem elaborar uma redação com o tema “Por que eu quero que minha turma participe do programa Eleitor Mirim 2018?”. Saiba mais: https://t.co/Zt4OfTcZOZ,2018-04-23 18:36 +0000,6354.0,17.0,2.68E+21,3.0,0.0,5.0,7.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
988493072500654080,https://twitter.com/camaradeputados/status/988493072500654080,A Comissão do Esporte aprovou proposta que prorroga até 31 de dezembro de 2022 a isenção do Imposto de Importação e do IPI na compra de equipamentos esportivos usados em competições e no treinamento de atletas e paratletas de equipes brasileiras. https://t.co/m4S8GtSbJy,2018-04-23 19:01 +0000,5962.0,21.0,3.52E+21,3.0,1.0,12.0,1.0,2.0,0.0,2.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
988497115742658560,https://twitter.com/camaradeputados/status/988497115742658560,"A Comissão de Ciência e Tecnologia, Comunicação e Informática aprovou a criação de um novo marco legal para orientar pesquisas clínicas com seres humanos. O objetivo é assegurar a ética e conferir agilidade na análise e registro de medicamentos. https://t.co/qSFRt0zzVD",2018-04-23 19:17 +0000,6759.0,23.0,340287024707797,3.0,4.0,7.0,2.0,5.0,0.0,2.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
988500091425214464,https://twitter.com/camaradeputados/status/988500091425214464,@MarinaLambo Você pode apresentar essa sugestão no Banco de Ideias de projetos de lei aqui: https://t.co/endArHXxk6 . Um dos deputados da Comissão de Legislação Participativa pode adotar sua ideia e transformá-la em projeto de lei.,2018-04-23 19:29 +0000,82.0,5.0,6.10E+20,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
988752172522311681,https://twitter.com/camaradeputados/status/988752172522311681,"A compra de remédios para doenças raras será discutida em audiência pública. O debate, que será interativo, está marcado para às 10h30. Participe enviando perguntas, críticas e sugestões por meio do portal @edemocracia https://t.co/X6BLzwkazu #DoençasRaras",2018-04-24 12:11 +0000,5107.0,25.0,4.90E+20,5.0,1.0,8.0,3.0,7.0,0.0,1.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
988770209363263488,https://twitter.com/camaradeputados/status/988770209363263488,AGORA É LEI | Sancionada lei que aumenta pena para roubo com uso de explosivo. O texto também obriga bancos a instalarem dispositivo de inutilização de cédulas em caso de roubo de caixa eletrônico. https://t.co/t9VEDBOd5L,2018-04-24 13:22 +0000,14526.0,149.0,1.03E+21,29.0,19.0,66.0,16.0,1.0,0.0,2.0,0.0,0,0,0,0,0,16,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
988788187106594816,https://twitter.com/camaradeputados/status/988788187106594816,Começou agora a audiência pública que está discutindo a compra de remédios para doenças raras. O debate é interativo e você já pode enviar as suas perguntas ou apoiar outra feita por meio do portal @edemocracia https://t.co/X6BLzwkazu  #DoençasRaras,2018-04-24 14:34 +0000,5581.0,34.0,6.09E+19,6.0,1.0,10.0,6.0,9.0,0.0,2.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
988816308195217408,https://twitter.com/camaradeputados/status/988816308195217408,Oposição poderá abrir mão da obstrução para tentar votar medidas provisórias que trancam a pauta do Plenário. Saiba mais:  https://t.co/UYwkBisMaq  #Votação,2018-04-24 16:25 +0000,5629.0,22.0,3.91E+20,3.0,3.0,4.0,0.0,9.0,0.0,3.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
988841000666845184,https://twitter.com/camaradeputados/status/988841000666845184,"A Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural aprovou a obrigatoriedade de uso de sirenes em veículos usados na fiscalização agropecuária. https://t.co/eIk2xRrbUa",2018-04-24 18:04 +0000,6437.0,34.0,5.28E+20,5.0,4.0,12.0,4.0,5.0,0.0,4.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
988844688521166848,https://twitter.com/camaradeputados/status/988844688521166848,"Hoje, às 16h30, o relator do projeto de inclusão obrigatória no cadastro positivo, dep. Walter Ihoshi (PSD-SP), fará um videochat para debater o assunto com os internautas. Saiba o que muda na sua vida. Mande suas perguntas e tire suas dúvidas: https://t.co/g7r4L9OFDV",2018-04-24 18:18 +0000,13332.0,53.0,3.98E+19,2.0,2.0,12.0,5.0,28.0,0.0,3.0,1.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
988846296713908229,https://twitter.com/camaradeputados/status/988846296713908229,Entidades que defendem direitos dos pacientes com doenças raras acusam o Ministério da Saúde de descumprir decisões judiciais que asseguram o acesso a medicamentos. As denúncias foram feitas em audiência pública na Comissão de Seguridade Social e Família. https://t.co/xD5SpR2SFD,2018-04-24 18:25 +0000,5719.0,31.0,5.42E+20,10.0,0.0,13.0,0.0,5.0,0.0,3.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
988856887696330754,https://twitter.com/camaradeputados/status/988856887696330754,"Lideranças indígenas protestaram contra  a Ferrogrão, ferrovia que ligará Sinop (MT) a Miritituba (PA), e servirá para escoamento da soja. Índios alegaram que obras prejudicam o ecossistema. Projeto foi tema de seminário na Comissão de Meio Ambiente. https://t.co/2x226KPQ9N",2018-04-24 19:07 +0000,6413.0,27.0,4.21E+19,6.0,7.0,9.0,3.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
988867538745520129,https://twitter.com/camaradeputados/status/988867538745520129,"O videochat sobre a inclusão obrigatória no cadastro positivo já começou. Mande sua pergunta para: https://t.co/oBzub80b5N . O relator do projeto, dep. Walter Ihoshi (PSD/SP), irá tirar as dúvidas sobre a proposta que pode ser aprovada nessa semana pela Câmara dos Deputados.",2018-04-24 19:49 +0000,5453.0,23.0,4.22E+20,2.0,0.0,4.0,3.0,10.0,0.0,4.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
988869807939440653,https://twitter.com/camaradeputados/status/988869807939440653,"A CCJ aprovou que 30% dos recursos arrecadados pela Receita Federal com a licitação de mercadorias importadas apreendidas sejam destinados para as escolas públicas de educação básica , 40% para Seguridade Social e 30% para melhorar a fiscalização do órgão. https://t.co/VMjEwkt1jq",2018-04-24 19:58 +0000,5232.0,26.0,4.97E+20,6.0,0.0,15.0,2.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
988873029680758784,https://twitter.com/camaradeputados/status/988873029680758784,"O presidente da Câmara, Rodrigo Maia, defendeu o diálogo entre Legislativo e Judiciário para resolver impasse entre grupo de deputados e a juíza federal que negou autorização para comissão externa visitar o ex-presidente Luiz Inácio Lula da Silva. https://t.co/rpO8E4aVcN",2018-04-24 20:11 +0000,6624.0,43.0,6.49E+20,3.0,12.0,8.0,3.0,9.0,0.0,8.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
988874878215446528,https://twitter.com/camaradeputados/status/988874878215446528,"O presidente da Câmara ainda anunciou que poderão ser votadas, nessa semana, as urgências da proposta que regulamenta o distrato de imóveis comprados na planta e a do registro eletrônico de duplicata. Oito MP e o cadastro positivo também estão na pauta. https://t.co/0pw5IeJxNs",2018-04-24 20:18 +0000,5494.0,19.0,3.46E+20,2.0,0.0,7.0,3.0,4.0,0.0,3.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
988889938337857538,https://twitter.com/camaradeputados/status/988889938337857538,"A @ccjc_camara aprovou proposta que libera a prática do naturismo em áreas autorizadas do território nacional. Atualmente, o Código Penal não proíbe de modo claro a prática, mas o naturista pode ser detido por ato obsceno, que é previsto na lei. https://t.co/9XM9lVzpkN",2018-04-24 21:18 +0000,6806.0,29.0,4.26E+20,4.0,4.0,11.0,3.0,4.0,0.0,3.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
988893038654214146,https://twitter.com/camaradeputados/status/988893038654214146,"Plenário inicia Ordem do Dia para votar MP sobre compensação ambiental, que autoriza ICMbio a selecionar sem licitação um banco público para criar e gerir um fundo formado pelos recursos arrecadados com a compensação ambiental. Assista ao vivo: https://t.co/hYd3HEr7AB",2018-04-24 21:30 +0000,5579.0,13.0,2.33E+21,3.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
988898220972572673,https://twitter.com/camaradeputados/status/988898220972572673,A CCJ (@ccjc_camara) aprovou proposta que aumenta em até 50% a pena do acusado por violência doméstica que matar a mulher quando ela já estiver sob proteção da Lei Maria da Penha. https://t.co/uY9nBBPgdf,2018-04-24 21:51 +0000,6094.0,41.0,6.73E+20,9.0,3.0,20.0,1.0,2.0,0.0,6.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
988910357065412609,https://twitter.com/camaradeputados/status/988910357065412609,A  CCJ (@ccjc_camara) aprovou proposta que permite ao juiz decretar a indisponibilidade dos bens do agente público investigado por improbidade administrativa. A medida abrange contas bancárias e aplicações financeiras mantidas pelo indiciado. https://t.co/mSXsvTN6Hl,2018-04-24 22:39 +0000,5938.0,43.0,7.24E+19,7.0,0.0,16.0,9.0,8.0,0.0,3.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
988918890037170177,https://twitter.com/camaradeputados/status/988918890037170177,"A Comissão Especial sobre Inovação Tecnológica da Saúde aprovou texto que agiliza o registro de medicamentos na Anvisa, estende prazos de validade de remédios e cria benefícios fiscais para importação de equipamentos usados no SUS. https://t.co/wzb3Wor8iA",2018-04-24 23:13 +0000,6288.0,23.0,3.66E+20,5.0,2.0,8.0,1.0,1.0,0.0,6.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
988932634700107782,https://twitter.com/camaradeputados/status/988932634700107782,"Em audiência na comissão que debate a privatização da Eletrobras, ex-presidente da ANA defendeu que a empresa deve continuar estatal para que possa mediar as disputas que surgirão entre os usos múltiplos da água. https://t.co/wgCfHEVQtZ",2018-04-25 00:08 +0000,9425.0,72.0,7.64E+20,16.0,11.0,27.0,5.0,10.0,0.0,3.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
988934585315622913,https://twitter.com/camaradeputados/status/988934585315622913,"Engenheiros criticam nova lei de licitações por manter contratação integrada, em que o contratado fica responsável pela elaboração dos projetos e execução das obras. https://t.co/4E89qhRl8v",2018-04-25 00:15 +0000,6806.0,39.0,5.73E+20,9.0,2.0,14.0,2.0,9.0,0.0,3.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
988935198426451971,https://twitter.com/camaradeputados/status/988935198426451971,Câmara aprova bloqueio de bens de agente público investigado por improbidade administrativa https://t.co/u0qs2MukuD,2018-04-25 00:18 +0000,9092.0,82.0,9.02E+20,11.0,4.0,42.0,4.0,17.0,0.0,4.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
988947010987446272,https://twitter.com/camaradeputados/status/988947010987446272,"Presidente da comissão que estuda um marco regulatório para a economia colaborativa disse que desafio é fazer lei que não iniba a inovação, as novas tecnologias nem as relações entre consumidores e fornecedores nas plataformas digitais. https://t.co/QFRni20aN1",2018-04-25 01:05 +0000,6739.0,20.0,2.97E+20,2.0,0.0,9.0,1.0,6.0,0.0,2.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
988948318523969536,https://twitter.com/camaradeputados/status/988948318523969536,"Plenário aprova texto-base de medida provisória que autoriza a escolha, sem licitação, de um banco público para gerir verba arrecadada com compensação ambiental. #InstitutoChicoMendes #meioambiente https://t.co/aboMbvU5A9",2018-04-25 01:10 +0000,12908.0,60.0,4.65E+20,7.0,7.0,11.0,3.0,7.0,3.0,21.0,0.0,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
988950320427552768,https://twitter.com/camaradeputados/status/988950320427552768,"@jonathas73 Sim, Jonathas. Agente público é qualquer pessoa que exerça função pública, seja por eleição, nomeação, designação ou contratação. : )",2018-04-25 01:18 +0000,95.0,3.0,3.16E+21,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
988950632399822848,https://twitter.com/camaradeputados/status/988950632399822848,"@eliakinromero A proposta ainda precisa ser votada pelo Senado Federal, e depois, sancionada pelo Presidente da República.",2018-04-25 01:19 +0000,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
988961713247739904,https://twitter.com/camaradeputados/status/988961713247739904,"Os destaques ao texto começarão a ser analisados amanhã, a partir das 9 horas. Leia a matéria completa aqui: https://t.co/8T2nvQIXu9",2018-04-25 02:03 +0000,6499.0,13.0,2.00E+20,1.0,0.0,5.0,2.0,2.0,0.0,3.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
989145273627758594,https://twitter.com/camaradeputados/status/989145273627758594,"Presidente da Câmara dos Deputados afirma que não deve votar proposta que retira recursos de estados: https://t.co/Mt3JPXBrfB. 
Congresso deve se reunir nesta tarde para analisar créditos suplementares. Você pode acompanhar a Sessão pelo canal do YouTube: https://t.co/YrJ16divN8",2018-04-25 14:13 +0000,5197.0,19.0,3.66E+21,4.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
989151036660244480,https://twitter.com/camaradeputados/status/989151036660244480,A Câmara está debatendo projeto de lei para implantar um sistema informatizado de gerenciamento e rastreamento de e produtos hospitalares. Veja a última audiência sobre o tema: https://t.co/8u1jxJctAK #Saúde,2018-04-25 14:35 +0000,5545.0,28.0,5.05E+20,2.0,2.0,10.0,3.0,5.0,0.0,6.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
989176306108596225,https://twitter.com/camaradeputados/status/989176306108596225,"Começa sessão do Plenário para continuar a votação da MP que autoriza a escolha, sem licitação, de um banco público para gerir verba arrecadada com compensação ambiental. https://t.co/z9xAoD8aZI",2018-04-25 16:16 +0000,5039.0,8.0,1.59E+21,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
989180709733531649,https://twitter.com/camaradeputados/status/989180709733531649,Deputados chegam a impasse sobre projeto do voto distrital misto e sessão da CCJ (@ccjc_camara) é encerrada. partidos de oposição se negaram a votar o projeto. https://t.co/b2ThRoMU9l,2018-04-25 16:33 +0000,6150.0,27.0,4.39E+20,5.0,2.0,5.0,3.0,5.0,0.0,7.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
989180870870388736,https://twitter.com/camaradeputados/status/989180870870388736,"O sistema distrital misto combina o voto proporcional com o distrital. De acordo com o projeto, o eleitor faria duas escolhas na urna: o candidato de seu respectivo distrito e o partido de sua preferência.",2018-04-25 16:34 +0000,4919.0,13.0,2.64E+20,3.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
989181447117393920,https://twitter.com/camaradeputados/status/989181447117393920,"Deputados de quatro partidos (PT, PSB, PDT e PSol) apresentaram projeto para sustar o decreto assinado pelo presidente Michel Temer que inclui a Eletrobras no Programa Nacional de Desestatização. https://t.co/AqnldvSeQ0",2018-04-25 16:36 +0000,6011.0,38.0,6.32E+21,6.0,8.0,5.0,1.0,9.0,0.0,9.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
989198782402301960,https://twitter.com/camaradeputados/status/989198782402301960,"Abin defende que Brasil se prepare melhor para agroterrorismo e sabotagem na agricultura nacional, em audiência sobre a ameaça das armas químicas e biológicas. https://t.co/TCM1E4O8Uu",2018-04-25 17:45 +0000,7277.0,73.0,1.00E+21,5.0,4.0,28.0,11.0,21.0,0.0,4.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
989215831279243264,https://twitter.com/camaradeputados/status/989215831279243264,"Com o início de sessão do Congresso Nacional, o Plenário da Câmara encerrou a sessão que analisava os destaques apresentados à MP que autoriza a escolha de um banco público para gerir verba arrecadada com compensação ambiental. Texto-base foi votado ontem. https://t.co/7cmgRigHIb",2018-04-25 18:53 +0000,4717.0,9.0,1.91E+21,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
989216884414443522,https://twitter.com/camaradeputados/status/989216884414443522,"O Congresso Nacional iniciou sessão conjunta para analisar o veto presidencial ao Programa Nacional de Microcrédito Produtivo Orientado, que prevê a concessão de pequenos empréstimos a empreendedores de baixa renda. https://t.co/Nvo2FpzYZs",2018-04-25 18:57 +0000,4197.0,14.0,3.34E+21,3.0,1.0,5.0,1.0,2.0,0.0,2.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
989220638882705408,https://twitter.com/camaradeputados/status/989220638882705408,"O Observatório Legislativo da Intervenção Federal na Segurança Pública no Rio de Janeiro (Olerj) fará parte do Conselho Firjan de Segurança Pública, composto por empresários, especialistas, autoridades do poder público e instituições da sociedade civil organizada. #Olerj",2018-04-25 19:12 +0000,5417.0,20.0,3.69E+21,1.0,2.0,6.0,5.0,0.0,0.0,6.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
989220774811709441,https://twitter.com/camaradeputados/status/989220774811709441,"O Olerj foi lançado no final de fevereiro deste ano, e tem o objetivo de fiscalizar o planejamento, a execução e os resultados das ações contra a violência no estado do RJ no âmbito da Intervenção Federal #intervenção",2018-04-25 19:13 +0000,4030.0,7.0,1.74E+21,0.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
989226105998626818,https://twitter.com/camaradeputados/status/989226105998626818,"A partir de 2023, somente carros novos e transferidos terão que ter a placa do novo modelo do Mercosul. A identificação terá itens de segurança que permitirão a rastreabilidade dos carros por meio de QR code e chip, impedindo também a clonagem. https://t.co/KdLItrIZFe",2018-04-25 19:34 +0000,6517.0,42.0,644468313641246,7.0,3.0,16.0,1.0,14.0,0.0,1.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
989230157398454273,https://twitter.com/camaradeputados/status/989230157398454273,@resieri @DetranSP Os atuais proprietários de veículos não serão obrigados a trocar as placas pelo novo modelo adotado no Mercosul. https://t.co/WBIieiUaAM,2018-04-25 19:50 +0000,83.0,1.0,1.20E+21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
989248728979640322,https://twitter.com/camaradeputados/status/989248728979640322,"A Câmara dos Deputados manteve o veto presidencial ao Programa Nacional de Microcrédito Produtivo Orientado, que prevê a concessão de pequenos empréstimos a empreendedores de baixa renda. om isso, o veto não precisará ser analisado pelo Senado. https://t.co/fItIRBRxWC",2018-04-25 21:04 +0000,5870.0,12.0,2.04E+21,1.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
989259141007986691,https://twitter.com/camaradeputados/status/989259141007986691,"O Congresso Nacional aprovou o projeto que transfere aos estados, Distrito Federal e municípios um crédito suplementar de R$ 4,49 bilhões, resultantes de excesso na projeção de arrecadação de royalties de recursos hídricos, de petróleo e de mineração. https://t.co/zvEEq57tbj https://t.co/DpC8vpyQ5F",2018-04-25 21:45 +0000,7247.0,54.0,7.45E+20,4.0,2.0,13.0,5.0,13.0,0.0,6.0,0.0,0,0,0,0,0,11,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
989278782937845761,https://twitter.com/camaradeputados/status/989278782937845761,"O Congresso Nacional aprovou crédito suplementar de R$ 3,07 bilhões para diversos órgãos do Executivo Federal. Saiba mais: https://t.co/Zp4ycWONCJ",2018-04-25 23:03 +0000,7193.0,35.0,4.87E+20,0.0,5.0,9.0,5.0,14.0,0.0,2.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
989305371616530438,https://twitter.com/camaradeputados/status/989305371616530438,"Plenário da Câmara inicia nova Ordem do Dia, com MPs e cadastro positivo na pauta de discussão https://t.co/1387RtZBzZ",2018-04-26 00:49 +0000,6337.0,24.0,3.79E+21,2.0,5.0,5.0,0.0,9.0,0.0,3.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
